"[""RechercheClinique(GRC)'déﬁcienceintellectuelleetautisme"", ""RechercheClinique(GRC)'déﬁcienceintellectuelleetautisme"", 'PROPN', 'NNP']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['autism', 'autism', 'ADJ', 'JJ']"
"['autism', 'autism', 'ADJ', 'JJ']"
"['Autism', 'autism', 'ADJ', 'JJ']"
"['autism-', 'autism-', 'ADJ', 'JJ']"
"['autism-', 'autism-', 'ADJ', 'JJ']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['Autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
"['autism', 'autism', 'NOUN', 'NN']"
